TRANSACTIONID,CUSTOMERID,ACCOUNTID,TRANSACTIONTYPEID,BRANCHID,DATEID,AMOUNT,BALANCEAFTERTRANSACTION
5346,9300,8561,3,62,978,4602.14,18417.06
5347,10193,4008,3,60,785,1254.69,10848.31
5348,5937,15937,1,82,1049,4056.74,681.99
5349,6791,16791,1,70,541,969.56,13359.72
5350,13530,23530,2,84,642,571.71,7659.59
5351,1351,8824,3,54,961,2152.81,7151.4
5352,8280,18280,1,4,824,2239.85,4535.76
5353,13790,23790,2,31,34,881.28,782.92
5354,2870,12870,2,88,1067,1005.71,15739.06
5355,12498,22498,1,96,43,3860.96,2560.49
5356,1607,11607,2,92,785,147.5,18203.17
5358,10682,566,3,27,797,174.09,1810.27
5359,12597,22597,2,48,700,3684.44,6019.18
5360,10745,7698,3,77,986,3591.99,11953.87
5361,8614,8402,3,64,588,2449.56,7504.76
5362,8277,7947,3,65,237,1175.65,4065.41
5363,14819,8940,3,6,906,4329.87,5713.16
5365,11631,21631,2,23,772,1630.08,17799.34
5366,11378,21378,1,6,60,2317.61,5366.42
5367,9274,19274,1,14,571,4125.34,7767.13
5368,5561,9179,3,68,854,4102.16,10260.83
5369,266,10266,1,70,491,3317.27,5074.31
5370,8395,18395,1,70,346,660.42,13814.53
5371,11486,21486,1,81,1094,2349.44,8101.76
5373,7558,17558,1,45,1074,1410.1,3856.16
5374,10023,1468,3,75,913,2068.91,12670.25
5375,11870,21870,2,62,780,2704.73,13695.63
5376,11304,21304,1,19,395,4176.31,4048.26
5377,5021,15021,2,80,666,4950.09,9076.3
5378,1724,4431,3,33,438,4789.83,1397.55
5379,9191,1073,3,34,981,3190.14,7335.07
5380,4068,14068,2,95,1043,4620.52,19895.17
5381,10754,20754,2,73,397,2770.0,17953.21
5383,1193,6861,3,15,242,3806.53,4703.95
5384,13244,23244,2,28,961,4550.65,1728.72
5385,9721,19721,1,23,128,2741.31,5823.95
5386,3852,13852,1,85,95,3675.94,9429.33
5387,5511,15511,2,34,773,159.05,5336.58
5388,5482,5046,3,48,777,990.27,12758.49
5389,12547,1237,3,13,841,158.51,12915.64
5390,3292,13292,2,90,258,733.53,18138.79
5391,12758,22758,2,26,681,376.49,5790.31
5392,7439,17439,1,51,365,2246.18,11054.15
5393,5428,15428,2,8,903,304.84,9260.02
5394,10673,20673,2,97,807,175.49,6182.31
5395,3500,7566,3,23,721,449.19,17311.08
5396,10588,3649,3,72,97,869.48,14222.22
5397,75,10075,2,60,416,4356.21,9148.02
5398,5946,15946,1,64,43,212.4,8984.35
5399,13984,23984,1,81,995,312.11,5725.84
5400,2316,2797,3,8,440,1270.35,7713.47
5401,8328,18328,1,48,789,2458.94,14853.5
5402,4418,14418,1,20,361,1861.29,4354.02
5403,3962,13962,2,77,781,1125.66,1758.23
5404,6840,16840,2,41,1046,3295.56,8518.13
5406,5292,5069,3,16,572,3265.57,2658.68
5407,11128,21128,1,23,487,1164.43,18485.69
5408,48,10048,1,45,435,1441.24,2997.71
5409,2827,6897,3,29,129,3035.25,13721.4
5411,12951,9287,3,37,850,3139.77,16506.31
5412,8826,18826,2,82,97,4674.92,19229.92
5413,5226,15226,2,28,560,843.85,11816.77
5414,724,10724,1,44,46,1488.64,7202.12
5415,4034,14034,1,64,200,2941.13,6131.26
5416,8779,18779,2,77,681,295.38,2207.03
5417,1034,4782,3,72,927,429.03,972.34
5418,854,8108,3,86,852,1207.4,4179.0
5419,504,7173,3,4,768,623.09,7859.91
5420,9330,19330,1,64,1092,2295.47,9862.88
5422,9177,19177,1,49,942,850.35,13898.34
5423,8581,2231,3,21,868,2254.12,3158.9
5424,7530,17530,2,1,80,1676.83,2931.35
5425,13721,23721,1,29,1085,2598.31,11415.67
5426,11600,21600,1,48,474,268.53,6163.78
5427,14015,9680,3,49,597,2945.35,3193.96
5428,814,10814,1,53,1023,114.17,5372.94
5429,2181,12181,1,76,616,4767.36,1725.98
5431,10649,3508,3,99,245,3773.98,10090.79
5432,13714,23714,1,39,1095,3305.88,8189.91
5433,6043,16043,2,30,510,4170.96,14003.75
5434,1131,11131,1,6,937,1027.55,18429.04
5435,646,10646,1,29,765,4236.89,7730.12
5437,6566,16566,2,33,1015,4385.29,19032.37
5438,2596,79,3,4,568,2768.01,14603.35
5439,6891,16891,1,27,848,1235.33,4791.7
5440,1615,11615,1,42,4,1803.81,3779.6
5441,3241,8726,3,10,733,392.35,4134.27
5442,12618,4487,3,80,766,1940.99,7320.07
5443,11695,25444,2,9,753,4473.94,14441.95
5444,4628,14628,1,93,967,2793.82,4325.56
5446,8936,18936,2,29,764,3249.04,12465.93
5447,12692,22692,1,80,840,3306.22,5618.86
5448,2697,4931,3,30,938,2001.58,13723.12
5449,2896,12896,2,43,421,2983.18,878.24
5450,13726,6508,3,95,731,4940.85,1280.87
5452,7293,17293,2,89,459,2444.6,19650.15
5453,1092,1086,3,31,607,2743.95,12123.92
5455,8255,18255,1,34,1082,665.62,12410.65
5456,9690,19690,2,53,697,1446.8,15886.74
5457,6051,16051,2,28,359,4336.62,12635.36
5458,4492,5043,3,52,632,1290.27,12943.94
5459,9323,19323,1,63,17,3782.45,2784.54
5460,3552,13552,1,16,695,4164.15,9098.47
5461,1295,11295,1,2,314,4651.23,5991.43
5462,10585,20585,2,78,14,2633.02,8406.46
5463,5520,2171,3,15,143,4934.0,3981.36
5464,3218,13218,2,93,149,1743.28,3751.13
5465,13043,23043,2,27,273,93.31,15372.15
5466,11455,21455,2,40,992,4671.39,14078.84
5468,5736,15736,1,74,1013,2264.77,4755.94
5469,217,10217,1,84,764,4705.74,3500.92
5470,7612,6958,3,76,1094,1808.65,3072.34
5472,6404,16404,1,10,370,1656.41,10992.81
5473,14218,24218,1,22,946,4360.26,674.97
5474,9440,19440,2,62,1034,598.12,15088.42
5475,3458,13458,1,10,1073,3936.21,5005.73
5476,11884,21884,2,16,704,2939.19,10006.42
5477,9918,2856,3,3,796,177.52,4784.83
5478,114,10114,1,95,858,4356.85,15188.24
5479,8729,5249,3,38,10,3103.95,9029.71
5480,2862,12862,2,81,953,2344.69,4431.95
5481,13891,23891,1,71,1051,4473.14,12857.35
5482,8703,18703,2,17,465,4790.69,2684.97
5484,10302,1393,3,17,968,4473.72,1775.12
5485,8452,18452,2,91,939,1115.97,1788.35
5486,14650,2042,3,40,342,2788.61,16481.18
5487,14780,8659,3,76,921,3811.69,6695.08
5488,12742,22742,2,49,1003,4564.98,8169.55
5489,13315,23315,2,97,1054,1808.28,5043.63
5490,13000,23000,1,39,332,1837.68,7132.35
5491,11603,893,3,42,1061,3239.98,8411.61
5492,11568,21568,1,3,146,2694.91,18621.24
5493,6328,2214,3,100,437,4432.57,12257.87
5494,7678,17678,2,33,1080,4450.2,13479.63
5495,12055,22055,2,89,413,1937.78,6758.72
5496,14455,24455,1,49,48,1022.52,2992.96
5497,125,1364,3,39,813,629.49,1795.7
5498,12789,8364,3,97,200,2139.77,1389.47
5499,6517,5219,3,54,929,2947.61,18813.47
5500,2421,12421,2,82,196,2459.26,16068.09
5501,11020,21020,2,17,937,2877.23,15462.85
5502,4118,14118,2,50,907,1067.78,9330.03
5503,965,10965,1,82,538,4237.77,18512.83
5504,12810,22810,2,90,840,4849.51,19466.32
5505,12077,9801,3,51,377,281.99,18213.24
5506,5412,15412,1,84,785,2084.77,9737.5
5507,5400,7202,3,71,670,1382.09,2416.83
5508,13814,23814,2,100,560,3435.19,3088.16
5509,4298,9209,3,19,1065,2781.46,5003.49
5510,8542,18542,2,75,1091,4445.6,14813.4
5511,2292,6314,3,73,171,3327.59,15127.03
5512,12901,7292,3,34,625,4513.05,15552.74
5513,304,10304,2,43,697,2984.84,15306.9
5514,12221,22221,1,26,1011,707.49,2313.07
5516,8440,2871,3,1,612,4580.72,3101.47
5517,9015,19015,2,26,951,971.29,8499.3
5518,10670,20670,1,94,464,451.3,10678.03
5519,6853,16853,2,80,471,3593.87,14622.75
5520,13755,7693,3,12,415,2201.24,10216.27
5521,9465,101,3,87,887,4871.83,7953.59
5522,5697,15697,2,77,1089,2887.84,16246.8
5523,7821,17821,2,42,135,2195.78,16568.6
5524,9114,19114,2,25,944,742.7,16787.19
5525,7565,4539,3,90,482,2767.44,7220.93
5526,3443,13443,1,56,117,4732.97,19413.58
5527,3598,13598,2,97,493,171.97,15461.97
5528,10140,7516,3,70,443,4803.5,19423.43
5529,7452,6985,3,36,783,3267.75,9820.64
5530,11327,21327,1,34,455,152.97,10025.38
5531,852,1464,3,67,127,89.15,14343.32
5532,5939,15939,2,93,896,4579.41,15537.87
5533,6929,191,3,89,879,2029.96,12352.42
5534,8061,18061,1,83,99,224.84,7605.61
5535,9540,6284,3,88,1020,985.08,14312.93
5536,10562,20562,2,5,1028,3276.13,14990.19
5537,4053,2722,3,48,808,3111.53,13089.09
5538,12621,22621,2,93,950,1963.66,15449.84
5539,4769,14769,1,18,957,2320.73,4219.58
5540,10967,7972,3,6,173,1388.86,16910.08
5541,2876,12876,2,74,852,1229.99,19101.03
5542,2314,12314,2,58,148,2073.95,4912.62
5543,9002,19002,1,83,923,4153.72,12733.95
5544,3334,4739,3,83,114,912.97,18257.04
5545,13678,23678,1,41,687,1659.76,19556.72
5546,8645,8579,3,95,716,2862.72,16762.9
5547,13555,23555,2,13,1083,1414.88,3060.86
5548,5828,15828,2,60,696,4517.27,5493.82
5549,5884,516,3,3,905,3770.49,10621.18
5550,10417,20417,1,19,582,3975.54,17084.23
5551,12373,22373,2,45,967,2907.58,9625.94
5552,14980,24980,2,22,1084,2850.34,8907.34
5553,10099,20099,1,64,814,2729.64,6490.46
5554,4608,3335,3,34,933,3269.01,5975.18
5555,9267,748,3,23,319,3748.0,9951.31
5556,1513,11513,1,90,367,915.34,18602.87
5557,3665,13665,1,56,713,882.07,15585.23
5558,9343,19343,1,50,973,4408.32,14803.5
5559,4807,14807,1,31,713,1204.94,7913.32
5560,5002,15002,2,62,614,4976.38,2322.49
5561,4790,14790,1,28,815,2232.99,17409.75
5562,13405,804,3,72,706,1384.65,5297.76
5563,724,6194,3,9,818,4211.13,9586.56
5564,12837,22837,2,29,521,2514.91,2259.16
5565,6188,16188,1,18,181,1483.11,6042.34
5566,2384,12384,1,74,813,4519.05,19852.21
5567,9186,19186,2,31,1061,2828.88,5786.16
5568,10078,20078,2,38,857,3494.39,7394.27
5569,13422,23422,1,52,1060,3208.72,9629.74
5570,8327,18327,2,8,488,4228.5,9468.5
5572,1331,11331,1,77,829,766.36,11992.49
5573,14086,6039,3,62,348,1235.43,19871.52
5574,10146,3130,3,47,872,4991.97,16073.58
5575,1731,11731,1,57,739,2051.35,11264.72
5577,4667,25442,1,22,441,3658.3,4947.58
5578,13974,9002,3,89,951,1762.22,16353.32
5579,9896,1626,3,30,959,1713.73,17761.36
5580,5996,15996,1,5,833,1947.27,10392.5
5581,5238,15238,1,66,831,1369.37,11591.56
5582,4738,14738,2,70,1089,4095.1,17758.72
5583,8481,18481,1,56,236,1508.44,848.07
5584,14290,3169,3,6,978,4013.05,13543.7
5585,8656,8266,3,84,1019,1228.67,1217.35
5586,2793,12793,1,58,799,1007.93,6052.5
5587,511,10511,2,37,1058,1201.32,12899.96
5588,11872,21872,1,17,125,1725.3,11902.83
5589,417,10417,2,61,631,1776.43,6280.06
5590,13563,23563,1,31,817,2432.45,12770.32
5591,5367,15367,2,94,242,4713.89,7388.23
5592,9649,19649,1,18,147,2073.94,6483.61
5593,5368,15368,1,26,623,3069.89,13430.46
5594,3064,993,3,79,561,1840.69,811.44
5595,11508,25562,1,4,194,486.51,17390.76
5596,11775,7250,3,54,549,4967.13,14333.35
5597,6473,16473,1,71,868,2140.22,16813.46
5598,13696,1038,3,65,833,3187.34,1454.33
5599,8929,18929,1,67,517,1634.01,12813.73
5600,5575,15575,2,37,378,2826.86,4640.59
5601,7745,8047,3,1,342,3816.41,7918.29
5602,2867,12867,1,51,389,2029.74,14545.74
5604,9447,769,3,1,762,1457.48,3425.76
5605,12439,49,3,4,932,208.59,6272.65
5606,1874,35,3,93,447,2744.58,6035.37
5607,11730,7167,3,95,1070,4005.0,12741.92
5608,1417,11417,1,6,681,2273.1,14837.94
5609,9834,19834,2,73,983,4784.79,11592.46
5610,7871,17871,2,9,379,4842.97,11002.47
5611,6629,16629,1,1,726,371.89,16980.14
5612,3777,13777,2,96,186,2554.09,12371.17
5614,5488,2724,3,96,656,4201.01,1494.1
5615,14455,24455,2,97,2,3165.32,13235.53
5617,10386,20386,2,80,540,1680.39,11588.24
5618,1011,11011,2,34,125,2402.67,11273.28
5619,12999,22999,1,26,382,1306.19,4108.44
5620,9912,19912,2,20,503,1918.65,13490.92
5621,11354,21354,2,52,788,2126.49,18614.39
5623,5768,931,3,72,1037,3449.54,9529.29
5625,8928,18928,1,60,729,3634.33,13589.78
5626,3859,8175,3,14,638,2064.87,18877.98
5627,1887,11887,2,41,345,3242.7,11836.77
5628,4368,14368,2,29,921,3249.53,9704.09
5629,9218,19218,2,50,1080,2046.84,1897.67
5630,2108,9069,3,74,473,536.25,15740.21
5631,6027,16027,2,9,193,1126.24,2730.09
5632,2961,6870,3,91,1038,3493.04,7976.87
5633,4583,1642,3,99,1053,170.64,12787.27
5634,9914,19914,1,40,751,4317.15,18221.07
5635,2208,12208,1,88,324,1042.41,16129.02
5636,13928,23928,1,23,301,261.22,17557.23
5637,6491,16491,2,96,225,3802.58,5385.09
5638,2666,12666,2,12,827,2221.29,2829.31
5639,10207,20207,2,36,788,60.03,15186.11
5640,7940,17940,1,91,341,655.91,15592.57
5641,1544,1595,3,57,964,4454.02,18912.83
5642,9812,19812,2,79,526,4255.3,16997.26
5643,10844,20844,2,96,662,4522.91,5840.24
5644,7777,25668,1,65,133,282.54,9106.36
5645,9685,3786,3,95,646,642.65,3001.33
5646,7120,17120,1,66,1021,3587.46,7307.57
5647,10840,20840,2,59,470,2836.93,14326.07
5648,12232,22232,2,31,1005,4297.6,11827.15
5649,5798,1886,3,64,1000,1140.73,16771.74
5651,13457,23457,1,27,893,1462.36,7946.09
5652,6103,16103,1,38,1012,1673.15,1107.06
5653,7076,17076,2,53,258,3532.19,16580.5
5654,8766,18766,2,14,763,3268.34,11183.34
5656,7374,17374,2,58,243,984.45,6644.92
5657,5145,15145,1,71,166,3101.94,16451.09
5658,12504,22504,1,55,937,4631.53,19758.93
5659,8945,18945,1,32,1091,1965.19,8904.06
5660,2972,12972,2,83,954,3919.98,16889.98
5661,799,10799,1,36,834,761.67,9982.21
5662,7838,8853,3,18,620,4911.86,19682.77
5663,9839,19839,1,19,522,2794.98,14920.14
5664,5796,2870,3,88,52,1188.75,4242.16
5665,12679,22679,1,25,501,517.66,5278.91
5666,9089,19089,1,19,813,165.83,8171.99
5667,11320,21320,2,56,786,2014.74,6257.92
5668,661,10661,2,67,823,2478.31,16051.89
5669,5230,15230,2,33,967,726.93,5461.0
5672,5219,1039,3,17,1004,865.69,8661.76
5673,2541,12541,2,6,774,4158.9,19167.79
5676,9287,19287,2,66,807,581.79,16534.13
5677,2009,12009,2,84,1007,2985.51,3242.02
5678,10033,20033,2,68,391,1434.66,17079.06
5679,11595,21595,1,5,291,1139.56,14491.48
5681,10156,20156,2,32,438,4068.95,13157.85
5682,9666,25757,1,21,576,1218.41,15522.22
5683,1222,11222,1,62,1048,2588.93,17351.36
5684,5439,15439,2,16,177,2945.25,19632.8
5685,11192,21192,2,64,459,3564.66,17144.77
5686,5628,15628,2,7,401,1185.29,5753.59
5688,3542,7250,3,72,111,712.68,19363.82
5689,8608,18608,2,92,20,343.71,8239.6
5690,4321,541,3,48,415,664.49,11258.07
5691,14412,24412,1,55,442,3411.28,15986.53
5692,9604,19604,1,100,1064,3155.64,4419.65
5693,9220,19220,2,88,745,4778.19,13948.15
5694,12613,2250,3,45,294,3333.66,15735.04
5695,9958,19958,1,59,432,3522.42,15519.7
5696,5173,2049,3,2,1043,4409.91,10013.94
5697,2121,128,3,57,690,2487.57,5464.19
5698,1269,6237,3,70,770,2895.48,9928.86
5699,4741,3004,3,40,170,3473.81,2373.93
5700,1734,2677,3,24,547,1302.08,15288.97
5701,2379,12379,2,74,79,4946.22,9879.82
5702,2669,12669,1,79,939,3115.51,9533.2
5703,8323,7552,3,90,610,3043.89,11873.05
5704,14008,24008,1,65,984,928.33,13917.8
5705,10253,25243,2,8,1061,3024.14,12596.79
5706,12134,3678,3,35,780,607.82,14285.44
5707,3651,13651,1,29,773,2361.19,5042.9
5708,1117,11117,2,56,968,620.49,14836.76
5709,10941,9533,3,5,1070,3914.09,12828.04
5710,13654,9652,3,98,145,4140.48,2061.88
5711,3428,8713,3,44,435,536.38,7863.0
5713,1731,11731,1,6,47,2361.62,2931.17
5714,1746,25881,2,16,755,530.93,17820.95
5715,4611,298,3,15,789,3258.61,14980.99
5716,6316,3740,3,40,1062,645.63,8399.0
5717,6948,16948,2,30,794,3697.94,15209.91
5718,1369,1180,3,62,658,3490.52,16053.12
5719,5302,15302,2,1,823,1377.73,14595.66
5720,5661,15661,1,48,938,1953.41,1321.26
5721,1936,7285,3,50,429,4904.12,19042.11
5722,7475,17475,1,65,73,2313.86,5023.96
5723,3904,13904,2,95,463,1699.44,12466.98
5724,12896,22896,2,46,888,1257.58,6998.2
5725,9156,356,3,32,451,2162.34,5882.35
5726,14724,1548,3,33,569,87.46,5043.58
5727,2707,12707,2,45,972,525.15,16438.86
5728,14446,24446,1,37,578,4775.26,14040.64
5729,12486,25942,1,91,579,1495.1,18833.38
5731,70,7325,3,95,365,3058.31,17117.38
5732,10704,20704,1,57,788,3630.94,12636.34
5733,9809,5573,3,80,764,3489.6,5058.89
5734,3504,13504,1,9,558,1607.32,723.2
5736,165,8442,3,53,415,1160.85,17111.7
5737,11483,21483,2,89,188,4597.23,6005.28
5738,7678,17678,2,59,914,430.79,1374.17
5739,9950,4142,3,27,959,2667.48,3878.32
5740,4761,14761,2,48,384,268.7,18411.4
5742,5938,15938,1,68,995,2898.26,9560.42
5743,7903,17903,2,55,370,455.44,15987.02
5744,10362,20362,1,12,41,2085.82,1333.84
5745,8776,18776,1,33,843,2735.63,8463.71
5747,428,10428,1,90,436,1475.86,3701.38
5748,12113,1834,3,40,379,4055.3,17982.58
5749,11497,21497,2,8,181,4103.35,5668.3
5750,10748,20748,1,68,624,2345.5,11995.68
5751,3054,13054,1,100,1076,1052.69,11186.33
5752,8449,7738,3,39,996,4270.27,15745.58
5753,6190,16190,2,43,973,2538.51,8378.83
5754,13809,23809,2,35,968,3262.06,18600.68
5755,5493,4940,3,86,466,2470.78,6700.45
5756,4245,6020,3,88,761,4232.16,3135.32
5757,12588,4557,3,37,967,4337.84,8073.59
5758,4769,8014,3,59,585,4210.85,8434.22
5759,5464,15464,2,87,105,4411.33,4210.89
5760,6402,1373,3,62,82,3370.87,12803.33
5761,227,10227,2,55,989,2451.33,17502.04
5762,13739,23739,1,30,227,2590.2,11093.91
5763,4714,14714,1,77,361,3044.43,17321.67
5764,3683,13683,2,95,708,1032.95,10323.58
5765,13049,23049,2,66,285,2254.26,12276.35
5766,4641,14641,1,47,1079,3495.03,13903.84
5767,2905,7092,3,39,604,928.18,4063.6
5768,3303,13303,1,60,1047,2411.78,10380.8
5769,14512,24512,2,23,862,3053.54,18992.03
5770,178,10178,1,4,626,4093.57,9807.59
5771,12007,22007,2,48,799,183.36,13422.61
5772,13889,23889,1,33,961,4360.76,2217.73
5773,6942,6203,3,6,703,2574.39,8583.28
5774,4533,14533,1,3,552,1552.55,12524.85
5775,6741,6199,3,37,819,1248.38,13860.26
5776,12135,22135,2,27,1027,1923.5,15915.84
5777,2277,12277,1,23,331,1971.73,6910.94
5778,10239,20239,2,82,651,1920.29,7337.48
5779,3570,13570,1,48,398,4906.37,14943.85
5780,13273,23273,1,78,908,4211.65,16907.76
5781,647,10647,1,57,1090,519.45,19920.41
5782,10705,5487,3,5,489,1273.6,14685.9
5783,6545,16545,1,62,451,3520.09,16566.22
5784,10362,20362,2,10,421,284.82,13460.22
5785,9124,3989,3,34,825,408.02,11580.29
5786,6905,16905,2,8,1050,3431.22,8535.82
5787,4124,14124,1,79,217,2840.55,4422.91
5788,4609,14609,2,40,118,4377.42,3266.79
5789,10622,300,3,51,382,1567.43,8593.32
5790,9506,5858,3,34,411,3319.91,13011.05
5791,7738,17738,2,100,1085,1385.91,10600.43
5793,10401,20401,1,6,77,3046.4,5034.43
5794,10689,20689,1,28,478,4432.26,6862.85
5795,3548,13548,2,19,249,4003.01,12783.46
5796,3548,13548,1,27,682,4804.81,19012.6
5797,12587,4793,3,63,158,2908.51,14947.74
5798,575,8734,3,20,452,1794.14,16094.0
5799,9146,2820,3,84,106,2369.58,13713.63
5800,10492,20492,1,71,869,2334.53,7846.74
5801,6747,16747,2,50,843,1563.43,18290.83
5802,14320,24320,2,88,867,1444.92,18886.24
5804,9419,19419,1,8,660,2097.69,15411.04
5806,590,10590,2,38,989,3038.52,16277.58
5807,10679,20679,2,58,866,148.31,10796.91
5808,611,10611,2,91,689,1484.71,2090.27
5809,6095,16095,1,4,700,4345.0,4459.84
5810,14885,24885,2,10,1038,4496.08,18150.71
5812,4541,14541,1,61,640,1450.7,6228.72
5813,14636,4623,3,73,803,2909.44,13000.19
5814,2275,7714,3,80,834,1105.4,4663.61
5815,12440,6378,3,53,692,2438.91,14980.75
5816,13722,23722,1,47,1039,1960.32,12693.52
5817,9629,19629,2,69,769,4782.49,15390.61
5819,14751,24751,1,49,651,2200.76,1243.02
5820,3255,13255,1,96,495,3188.51,4670.75
5821,13411,23411,2,74,473,4292.64,4096.56
5822,6284,16284,1,82,229,3143.74,11996.21
5823,1778,11778,2,48,1046,3076.21,6557.5
5824,3487,13487,2,31,878,2656.19,3237.48
5825,4853,14853,2,13,785,3671.62,13952.14
5826,2408,12408,2,96,540,2821.13,7246.81
5827,6172,16172,2,56,101,4944.63,16502.67
5828,10062,20062,1,7,742,2953.12,15726.53
5829,9435,568,3,68,437,953.15,4972.26
5830,8757,9878,3,84,401,723.33,2340.38
5831,3686,13686,1,9,1077,4114.16,6011.0
5832,3546,13546,1,85,213,1399.65,13966.34
5833,14329,24329,2,80,393,1029.96,19342.52
5834,2068,12068,1,53,197,3580.88,13945.83
5835,7574,17574,1,43,1019,871.54,19687.36
5837,2774,12774,1,94,459,4510.23,3294.8
5838,10613,20613,1,15,1006,1863.81,3797.41
5839,11453,21453,1,18,967,4952.87,9030.6
5840,14387,24387,2,49,7,1079.24,3721.84
5841,11627,21627,2,41,421,3533.47,15994.67
5842,7207,17207,2,25,1037,3438.61,3885.9
5843,7603,40,3,22,1081,1815.37,2171.11
5844,5944,15944,1,16,777,2697.93,13579.33
5845,14637,9261,3,98,976,1022.73,18624.33
5846,8702,18702,1,7,313,4391.37,7923.27
5847,4918,2504,3,11,195,4649.67,15422.94
5848,14549,24549,1,15,800,3146.56,4982.23
5849,5198,4658,3,5,232,2615.91,6185.32
5850,11974,21974,2,80,881,4539.89,13880.34
5851,2398,12398,2,97,1028,2002.88,1320.02
5853,14835,24835,1,33,600,4586.12,9702.71
5854,14042,24042,1,4,248,4814.84,14085.82
5855,10013,2104,3,15,424,1454.75,13151.86
5856,3338,13338,1,11,573,67.13,16348.42
5857,729,10729,2,80,463,3946.51,4217.55
5858,4496,14496,1,29,359,133.19,11161.2
5859,12131,22131,1,33,711,3537.82,17829.66
5860,8601,18601,2,4,71,4202.24,7906.53
5861,6117,16117,1,13,747,632.74,13984.47
5862,13182,23182,1,74,652,4930.64,5013.03
5863,14700,24700,1,24,1092,3375.88,1541.39
5864,8132,9956,3,50,1042,2456.94,5481.52
5865,1880,11880,1,99,374,4574.38,8558.91
5866,933,10933,1,37,731,1160.02,1270.93
5868,67,10067,2,52,172,2900.84,4404.95
5869,11430,3438,3,58,768,4613.63,18862.3
5870,12116,70,3,42,739,4490.18,8141.53
5871,10773,20773,1,99,305,3873.05,9230.52
5872,2568,12568,2,10,274,1215.49,10634.31
5873,1802,11802,1,49,895,4278.51,14367.31
5874,11089,21089,2,89,62,594.09,3234.67
5875,9933,19933,2,84,941,2541.54,7373.91
5876,13751,23751,1,62,1012,4870.4,19026.62
5877,10524,20524,2,19,727,4487.17,13277.73
5878,8049,18049,2,25,1095,680.5,2597.06
5879,11459,4428,3,63,593,3082.03,14384.75
5880,292,4002,3,17,612,3446.45,10854.99
5881,11960,21960,2,7,910,1453.73,13572.58
5882,6514,4756,3,68,582,2828.53,15017.24
5883,4554,14554,1,13,971,3002.87,9321.64
5885,11039,21039,1,61,334,2901.94,957.3
5887,5835,15835,1,53,1016,4186.22,6230.21
5888,2692,12692,2,57,961,1517.97,11153.48
5889,1856,11856,2,87,208,2212.47,4626.39
5890,4058,14058,1,30,1001,3305.7,10884.22
5891,7559,17559,2,25,253,399.67,18228.32
5892,12010,3564,3,65,884,1231.42,5792.36
5893,3347,13347,1,55,743,1248.3,11424.46
5894,7797,17797,1,7,366,3850.33,11923.54
5896,9258,19258,2,47,707,243.88,18880.68
5897,4307,14307,1,88,902,1260.7,12811.87
5898,14134,24134,2,32,418,4008.96,1858.74
5899,6270,16270,1,87,1015,2049.29,8542.37
5900,8052,18052,1,42,1037,2294.85,12286.11
5902,11629,21629,2,9,130,1139.14,8821.27
5903,3854,13854,2,40,107,3062.57,12335.98
5905,12720,22720,1,5,137,3280.22,8797.62
5906,4465,14465,1,71,886,3519.59,13656.23
5907,14733,24733,1,20,471,2352.91,1298.39
5908,7973,17973,1,67,713,822.45,7091.96
5909,11148,21148,2,37,326,1134.59,3211.03
5911,4309,14309,2,86,149,3393.32,7710.08
5912,11033,21033,2,74,882,1197.39,8173.87
5913,12839,25847,2,87,254,2696.16,17673.13
5914,9953,19953,2,11,974,3985.85,19568.94
5915,1024,11024,2,2,822,3529.49,9879.67
5916,13952,3149,3,68,102,4920.61,2054.83
5917,109,7145,3,48,893,4728.24,15412.62
5918,678,10678,1,12,352,1601.4,15802.45
5919,2328,4386,3,10,1054,2419.38,5447.66
5920,9710,9411,3,26,288,1214.14,6422.75
5921,6932,16932,2,17,428,2865.77,12876.65
5922,12218,22218,1,16,1057,606.74,11760.69
5923,13722,3531,3,28,1083,1408.98,7867.51
5924,6673,16673,1,85,986,4483.55,10931.72
5926,5272,15272,2,27,642,2080.38,14679.16
5927,8758,7639,3,39,927,3149.79,8671.79
5928,8758,18758,2,83,477,638.13,12396.23
5929,1227,11227,1,66,874,2991.74,15715.69
5930,1535,5693,3,36,517,4146.93,19590.18
5931,1516,986,3,36,145,2570.97,6482.96
5932,6628,16628,2,21,718,2411.52,2214.68
5933,9544,9479,3,31,780,4401.2,4433.06
